ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %
329,Longest Increasing Path in a Matrix,/problems/longest-increasing-path-in-a-matrix,N,52.2%,Hard,51.69%
332,Reconstruct Itinerary,/problems/reconstruct-itinerary,N,41.0%,Hard,18.14%
334,Increasing Triplet Subsequence,/problems/increasing-triplet-subsequence,N,42.7%,Medium,17.01%
336,Palindrome Pairs,/problems/palindrome-pairs,N,35.2%,Hard,7.14%
337,House Robber III,/problems/house-robber-iii,N,53.9%,Medium,5.50%
340,Longest Substring with At Most K Distinct Characters,/problems/longest-substring-with-at-most-k-distinct-characters,Y,47.8%,Medium,8.45%
341,Flatten Nested List Iterator,/problems/flatten-nested-list-iterator,N,61.6%,Medium,19.60%
343,Integer Break,/problems/integer-break,N,55.4%,Medium,6.38%
344,Reverse String,/problems/reverse-string,N,76.2%,Easy,0.55%
346,Moving Average from Data Stream,/problems/moving-average-from-data-stream,Y,77.1%,Easy,8.12%
347,Top K Frequent Elements,/problems/top-k-frequent-elements,N,64.8%,Medium,4.53%
349,Intersection of Two Arrays,/problems/intersection-of-two-arrays,N,70.3%,Easy,3.35%
353,Design Snake Game,/problems/design-snake-game,Y,39.1%,Medium,23.12%
354,Russian Doll Envelopes,/problems/russian-doll-envelopes,N,38.3%,Hard,24.06%
359,Logger Rate Limiter,/problems/logger-rate-limiter,Y,75.5%,Easy,89.11%
362,Design Hit Counter,/problems/design-hit-counter,Y,68.4%,Medium,14.47%
365,Water and Jug Problem,/problems/water-and-jug-problem,N,36.7%,Medium,11.50%
366,Find Leaves of Binary Tree,/problems/find-leaves-of-binary-tree,Y,80.1%,Medium,94.54%
373,Find K Pairs with Smallest Sums,/problems/find-k-pairs-with-smallest-sums,N,38.3%,Medium,13.41%
377,Combination Sum IV,/problems/combination-sum-iv,N,52.1%,Medium,4.49%
379,Design Phone Directory,/problems/design-phone-directory,Y,51.0%,Medium,23.84%
380,Insert Delete GetRandom O(1),/problems/insert-delete-getrandom-o1,N,52.0%,Medium,12.03%
383,Ransom Note,/problems/ransom-note,N,57.6%,Easy,0.89%
384,Shuffle an Array,/problems/shuffle-an-array,N,57.7%,Medium,11.14%
388,Longest Absolute File Path,/problems/longest-absolute-file-path,N,46.5%,Medium,25.17%
392,Is Subsequence,/problems/is-subsequence,N,49.0%,Easy,2.38%
393,UTF-8 Validation,/problems/utf-8-validation,N,45.2%,Medium,36.15%
394,Decode String,/problems/decode-string,N,57.6%,Medium,47.28%
395,Longest Substring with At Least K Repeating Characters,/problems/longest-substring-with-at-least-k-repeating-characters,N,44.8%,Medium,5.29%
399,Evaluate Division,/problems/evaluate-division,N,59.6%,Medium,5.76%
400,Nth Digit,/problems/nth-digit,N,34.1%,Medium,16.71%
403,Frog Jump,/problems/frog-jump,N,43.1%,Hard,10.34%
410,Split Array Largest Sum,/problems/split-array-largest-sum,N,53.3%,Hard,16.97%
412,Fizz Buzz,/problems/fizz-buzz,N,68.9%,Easy,7.60%
413,Arithmetic Slices,/problems/arithmetic-slices,N,65.1%,Medium,7.53%
417,Pacific Atlantic Water Flow,/problems/pacific-atlantic-water-flow,N,54.0%,Medium,14.76%
418,Sentence Screen Fitting,/problems/sentence-screen-fitting,Y,35.6%,Medium,58.14%
419,Battleships in a Board,/problems/battleships-in-a-board,N,74.7%,Medium,51.24%
420,Strong Password Checker,/problems/strong-password-checker,N,14.3%,Hard,17.74%
424,Longest Repeating Character Replacement,/problems/longest-repeating-character-replacement,N,51.5%,Medium,4.49%
438,Find All Anagrams in a String,/problems/find-all-anagrams-in-a-string,N,49.0%,Medium,1.65%
442,Find All Duplicates in an Array,/problems/find-all-duplicates-in-an-array,N,73.4%,Medium,2.33%
443,String Compression,/problems/string-compression,N,48.9%,Medium,4.16%
448,Find All Numbers Disappeared in an Array,/problems/find-all-numbers-disappeared-in-an-array,N,59.7%,Easy,1.70%
458,Poor Pigs,/problems/poor-pigs,N,64.4%,Hard,39.97%
473,Matchsticks to Square,/problems/matchsticks-to-square,N,40.4%,Medium,10.89%
474,Ones and Zeroes,/problems/ones-and-zeroes,N,46.7%,Medium,7.67%
476,Number Complement,/problems/number-complement,N,67.2%,Easy,7.20%
485,Max Consecutive Ones,/problems/max-consecutive-ones,N,56.1%,Easy,9.90%
487,Max Consecutive Ones II,/problems/max-consecutive-ones-ii,Y,49.6%,Medium,10.48%
493,Reverse Pairs,/problems/reverse-pairs,N,30.9%,Hard,8.16%
503,Next Greater Element II,/problems/next-greater-element-ii,N,63.1%,Medium,2.65%
507,Perfect Number,/problems/perfect-number,N,37.8%,Easy,4.67%
518,Coin Change II,/problems/coin-change-ii,N,59.9%,Medium,2.49%
523,Continuous Subarray Sum,/problems/continuous-subarray-sum,N,28.5%,Medium,3.13%
524,Longest Word in Dictionary through Deleting,/problems/longest-word-in-dictionary-through-deleting,N,51.2%,Medium,18.67%
539,Minimum Time Difference,/problems/minimum-time-difference,N,56.3%,Medium,52.92%
540,Single Element in a Sorted Array,/problems/single-element-in-a-sorted-array,N,58.5%,Medium,6.43%
543,Diameter of Binary Tree,/problems/diameter-of-binary-tree,N,56.1%,Easy,0.95%
1730,Shortest Path to Get Food,/problems/shortest-path-to-get-food,Y,54.1%,Medium,13.17%
551,Student Attendance Record I,/problems/student-attendance-record-i,N,48.1%,Easy,17.53%
552,Student Attendance Record II,/problems/student-attendance-record-ii,N,41.2%,Hard,61.03%
556,Next Greater Element III,/problems/next-greater-element-iii,N,34.1%,Medium,14.13%
557,Reverse Words in a String III,/problems/reverse-words-in-a-string-iii,N,81.6%,Easy,1.69%
560,Subarray Sum Equals K,/problems/subarray-sum-equals-k,N,44.0%,Medium,11.47%
562,Longest Line of Consecutive One in Matrix,/problems/longest-line-of-consecutive-one-in-matrix,Y,50.0%,Medium,54.85%
586,Customer Placing the Largest Number of Orders,/problems/customer-placing-the-largest-number-of-orders,N,72.1%,Easy,2.52%
593,Valid Square,/problems/valid-square,N,44.0%,Medium,36.05%
595,Big Countries,/problems/big-countries,N,73.3%,Easy,1.58%
621,Task Scheduler,/problems/task-scheduler,N,55.8%,Medium,13.98%
629,K Inverse Pairs Array,/problems/k-inverse-pairs-array,N,42.9%,Hard,23.84%
630,Course Schedule III,/problems/course-schedule-iii,N,40.2%,Hard,17.83%
636,Exclusive Time of Functions,/problems/exclusive-time-of-functions,N,61.1%,Medium,36.65%
642,Design Search Autocomplete System,/problems/design-search-autocomplete-system,Y,48.7%,Hard,36.15%
